수집시각,순위,제목,저자,출판사,링크,이미지URL,이전순위,순위변동
2026-07-31 06:31,66,Young K (DAY6) - 정규 2집 YOUNGEST (Wallet & Keyring ver.),,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397823266,https://image.aladin.co.kr/product/39782/32/cover500/c002939222_1.jpg,54,↓12
2026-07-31 06:31,67,프로젝트 헤일메리 (알라딘 리커버 특별판),"앤디 위어, 강동혁",알에이치코리아(RHK),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396798366,https://image.aladin.co.kr/product/39679/83/cover500/8925568640_1.jpg,21,↓46
2026-07-31 06:31,68,아르테미스 (알라딘 리커버 특별판),"앤디 위어, 남명성",알에이치코리아(RHK),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396798162,https://image.aladin.co.kr/product/39679/81/cover500/8925568659_1.jpg,,NEW
2026-07-31 06:31,69,매거진 조이 Vol.3 : 가비지타임,2사장,다산코믹스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399067587,https://image.aladin.co.kr/product/39906/75/cover500/k592130021_1.jpg,42,↓27
2026-07-31 06:31,70,휴대폰과 독화살,장준호,시월,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397895727,https://image.aladin.co.kr/product/39789/57/cover500/k732130303_1.jpg,,NEW
2026-07-31 06:31,71,악의,"히가시노 게이고, 양윤옥",현대문학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=198223504,https://image.aladin.co.kr/product/19822/35/cover500/8972750034_2.jpg,44,↓27
2026-07-31 06:31,72,デザ-ト 2026年 10月號 [雜誌],,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399054947,https://image.aladin.co.kr/product/39905/49/cover500/f852130028g_1.jpg,,NEW
2026-07-31 06:31,73,생명의 삶 2026.8 (개역개정판),생명의삶 편집부,두란노(잡지),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397918343,https://image.aladin.co.kr/product/39791/83/cover500/k932130409_1.jpg,32,↓41
2026-07-31 06:31,74,새벽나라 SENA 2026.8,새벽나라 편집부,두란노(잡지),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398208735,https://image.aladin.co.kr/product/39820/87/cover500/k762130605_1.jpg,,NEW
2026-07-31 06:31,75,인생을 위한 최소한의 생각,"신영준, 고영성",상상스퀘어,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=385481121,https://image.aladin.co.kr/product/38548/11/cover500/k192135753_2.jpg,,NEW
2026-07-31 06:31,76,AI 실행자,한범,동아시아,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399295161,https://image.aladin.co.kr/product/39929/51/cover500/8962627205_1.jpg,,NEW
2026-07-31 06:31,77,구약성서를 읽다,"엘런 F. 데이비스, 손승우",복있는사람,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398756524,https://image.aladin.co.kr/product/39875/65/cover500/k182130412_1.jpg,,NEW
2026-07-31 06:31,78,책이라면 팔 만큼 1 (특장판),"코지마 아오, 장혜영",미우(대원씨아이),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397686214,https://image.aladin.co.kr/product/39768/62/cover500/k452130007_1.jpg,,NEW
2026-07-31 06:31,79,기현 - EP앨범 BORDERLINE (DIGIPACK VER.)[2종 중 랜덤발송],,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396566335,https://image.aladin.co.kr/product/39656/63/cover500/c082939723_3.jpg,,NEW
2026-07-31 06:31,80,읽지 않는 사람들,"나오미 배런, 전병근",웅진지식하우스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395819913,https://image.aladin.co.kr/product/39581/99/cover500/8901300095_1.jpg,,NEW
2026-07-31 06:31,81,만나서 말 좀 하자,"김경옥, 주성희",내일을여는책,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391171999,https://image.aladin.co.kr/product/39117/19/cover500/8977468604_1.jpg,,NEW
2026-07-31 06:31,82,오디세이 각본집,"크리스토퍼 놀란, 김은주",웅진지식하우스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399454100,https://image.aladin.co.kr/product/39945/41/cover500/8901300419_2.jpg,26,↓56
2026-07-31 06:31,83,나는 오늘도 유물과 대화하러 간다,서헌강,다산초당,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399381807,https://image.aladin.co.kr/product/39938/18/cover500/k662130229_1.jpg,,NEW
2026-07-31 06:31,84,2027 유휘운 행정법총론 기출문제 풀어주는 기본서 (기.풀.기.)  - 전2권 [회독용 암기 APP 제공],,저소음 아날로그 손목시계(공무원 수험서 3만원 이상),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398195115,https://image.aladin.co.kr/product/39819/51/cover500/k792130600_1.jpg,,NEW
2026-07-31 06:31,85,독서의 기술,고명환,라곰,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396563552,https://image.aladin.co.kr/product/39656/35/cover500/k292130198_3.jpg,24,↓61
2026-07-31 06:31,86,시간의 감촉,은희경,문학동네,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395364364,https://image.aladin.co.kr/product/39536/43/cover500/k182139749_1.jpg,97,↑11
2026-07-31 06:31,87,강물이 멈춘 날,"월리 램, 박산호",리프,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391182310,https://image.aladin.co.kr/product/39118/23/cover500/k882137353_1.jpg,,NEW
2026-07-31 06:31,88,PANTONE6 (팬톤6) 플립 커버 케이스,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360854662,https://image.aladin.co.kr/product/36085/46/cover500/g962432971_1.jpg,,NEW
2026-07-31 06:31,89,모안 PANTONE6 (팬톤6),,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360852818,https://image.aladin.co.kr/product/36085/28/cover500/g842432970_2.jpg,,NEW
2026-07-31 06:31,90,급류,정대건,민음사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=313613589,https://image.aladin.co.kr/product/31361/35/cover500/e282531099_1.jpg,,NEW
2026-07-31 06:31,91,구룡 제네릭 로맨스,"마유즈키 준, 박연지",소미미디어/DCW,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399509115,https://image.aladin.co.kr/product/39950/91/cover500/e412639371_84a5.jpg,41,↓50
2026-07-31 06:31,92,지능 파산,한소원,바다출판사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398428444,https://image.aladin.co.kr/product/39842/84/cover500/k892130219_1.jpg,,NEW
2026-07-31 06:31,93,[SET] Young K (DAY6) - 정규 2집 YOUNGEST [2종 세트],,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397823521,https://image.aladin.co.kr/product/39782/35/cover500/c022939222_3.jpg,,NEW
2026-07-31 06:31,94,박효신 - EP앨범 A & E,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397716985,https://image.aladin.co.kr/product/39771/69/cover500/c262939229_1.jpg,,NEW
2026-07-31 06:31,95,스텔라이브 - STELLIVE Cliche 1st EP 「Colorful Strokes」 - PhotoCard(Riko) Ver.,스텔라이브 - STELLIVE Cliche 1st EP 「Colorful Strokes」 - PhotoCard(Riko) Ver.,스텔라이브 - STELLIVE Cliche 1st EP 「Colorful Strokes」 4,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396807212,https://image.aladin.co.kr/product/39680/72/cover500/c782939829_2.jpg,86,↓9
2026-07-31 06:31,96,사랑의 기술,"에리히 프롬, 강주헌",문예출판사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396664519,https://image.aladin.co.kr/product/39666/45/cover500/8931027060_1.jpg,,NEW
2026-07-31 06:31,97,우리들의 호수,"앤지 강, 장미란",주니어RHK(주니어랜덤),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394027384,https://image.aladin.co.kr/product/39402/73/cover500/8925569388_1.jpg,,NEW
2026-07-31 06:31,98,드립백 에티오피아 예가체프 G1 게뎁 첼첼레,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=392439872,https://image.aladin.co.kr/product/39243/98/cover230/p442939814_1.jpg,,NEW
2026-07-31 06:31,99,백지 앞에서,최은영,문학동네,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391370049,https://image.aladin.co.kr/product/39137/0/cover500/k732137654_1.jpg,,NEW
2026-07-31 06:31,100,2026 시나공 컴퓨터활용능력 2급 필기 기본서,"길벗 R&D, 강윤석, 김용갑, 김우경, 김종일",길벗,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365480194,https://image.aladin.co.kr/product/36548/1/cover500/k982039140_1.jpg,,NEW
